GDP per capita growth (annual %),1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
United States,,0.618121192655025,4.48066935423346,2.90827194808763,4.34054896320268,5.0780976104332,5.27711385836385,1.38995128628365,3.75881936763227,2.09736970647879,-0.960559272769828,2.15819471284777,4.39817231340331,4.90503859056454,-1.42410164274351,-1.17523970007274,4.42179394402334,3.59101777237116,4.51318309730324,2.01573319002892,-1.23953917680578,1.53979915256654,-2.91024754004243,3.56464735754622,6.27071847511955,3.19353217625633,2.47578351569209,2.24907655995639,3.15911833140552,2.59152433573374,0.711948803957867,-1.58512624225672,1.9805626334839,1.52490080706519,2.84557864391198,1.33507467860213,2.58561048368735,3.25507260254305,3.27936364730968,3.6722781991178,3.02060727914318,0.097704319157032,0.886931065149426,1.62537199143928,2.63118678805911,2.11353127641409,1.68886805460802,0.976835894729987,-0.961718973416438,-4.34227121839589,2.14181227998151,
Uruguay,,1.1760052675843,-2.79131436683478,-1.01662666154817,1.2781359510731,-0.047069385118377,1.99044241147892,-4.61026470873769,0.982892658819452,5.09700196190235,1.79614123728888,-0.551213749276656,-1.43001420592807,0.252701913680454,2.82394941982535,5.86948803776357,3.52530463575793,0.901155085281431,4.68522382927077,5.46599001747596,5.12801780875381,0.89420869208196,-10.3450177350956,-10.8529713964436,-1.77690875884132,0.81650655733047,8.1209549894522,7.31991454607544,0.845525190907566,0.450939791932427,-0.380478967614522,2.8107294290527,7.1541651123121,1.90860988449005,6.50004920664901,-2.15260583769822,5.18156104403214,7.85987224548872,3.95714598661689,-2.38771545708194,-2.28729980100485,-4.06237610718775,-7.73675516780288,0.957462141765603,5.0616460026464,7.33039542725476,3.82398298020507,6.23892953026078,6.84999223037875,2.59739516522382,8.08759765386439,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.54133568680521,0.658696163573438,-0.758388142369597,-2.59120465826666,-13.2576064152173,-4.49515540971649,-7.04287437994375,-2.67453587886762,-0.226716899892381,3.23530654497822,2.63473868030437,2.80816803278687,2.7451775826048,2.88938692944005,2.73456790123434,2.99569375183376,6.46534758737958,5.76099667520185,5.99766313683277,7.95335529254146,7.26534200164816,6.29165016026218,6.72805370554058,
Vanuatu,,,,,,,,,,,,,,,,,,,,,-13.7396773835456,1.6136417813583,8.09847557534134,11.2550570964399,7.13301050770842,-1.29383918023332,-2.39234409965732,-5.0967850933979,-3.99579855244157,-0.942888765099241,8.82385460614925,0.297349180001788,-0.36740662421748,-2.14024167771352,6.13700082020488,-1.39492557328155,0.231646155584173,3.03114579267371,2.52838927282835,-1.48823253390648,3.7271871261689,-5.76453005601645,-6.86031531461447,0.927316398746498,1.64293591992795,2.45202459528338,4.59157420906536,3.81645793860068,3.5360836432873,0.907384943845727,0.381774477513972,
Venezuela,,-0.625904010061234,4.56659145419491,0.174001287992212,7.24599788816178,0.629364771078784,-1.8262132299228,-0.461812242602775,3.93395178551485,-2.51037187174852,4.208373082855,-1.87654766107605,-2.10329373036797,3.49069726809512,-1.41311662561388,-0.637790703736911,3.99764004060054,2.58386789943543,-1.1472693093944,-2.54693459683553,-7.3999527152745,-3.77966747335563,-4.98448089985568,-6.52875506115308,-1.36890408014872,-2.48610507514154,3.75894760475039,0.992525564757486,3.25549506781744,-10.7274415436895,4.01292696819411,7.30134608294617,3.68862861780579,-1.91803219160924,-4.43978853834446,1.7823679805024,-2.23362053701342,4.25361300828027,-1.65074051038448,-7.75909567946944,1.79327450252352,1.49877948784574,-10.5000042305222,-9.38648700050177,16.2357078936189,8.4500182099309,8.02678801586624,6.96495974803418,3.57441435079852,-4.73352327850139,-3.02621387467012,
Vietnam,,,,,,,,,,,,,,,,,,,,,,,,,,1.73153971349716,0.433202483746527,1.06559452464626,2.62059925526934,4.85999288540458,3.12249584765041,4.0293809499509,6.729149872615,6.21928825322833,7.02562543950276,7.75881462239634,7.60448775891984,6.47799294609518,4.15338170190435,3.21367896707079,5.36469419684124,5.54873399152878,5.84471553832519,6.10099431046514,6.50665495370958,7.18381821181254,7.03437866439781,7.28693054512084,5.18516818828429,4.21838643333723,5.67416814026348,
Virgin Islands (U.S.),,,,,,,,,,,,-0.550535573570045,7.12348856969707,-2.0395447209074,-3.66069277874061,-4.84476447828054,-4.35790472647292,2.12481053385285,0.219892773892766,8.87199927320657,8.71107567419456,1.90515816086207,-8.50406149729579,3.95493811785141,-0.255586906760129,-1.47256140856643,2.47368654166058,7.93449014843684,3.03314813883426,8.69953789620538,,,,,,,,,,,,,,,,,,,,,,
West Bank and Gaza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.36648045489487,-1.60626240288742,7.71792539647889,8.22690473298194,5.05297993859916,-8.78254492920002,-17.7019772216971,-13.1571637982185,2.48667849734416,2.60813716596996,2.64753087346466,,,,,,
"Yemen, Rep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.27537335288712,2.87557612191114,-1.07874722570304,1.85514577961912,1.35909626372705,0.891610090227729,1.88015593187217,2.90001170584277,0.810679701955763,3.0983288039502,0.718850193046563,0.812447800716427,0.606663261784092,0.824319152862557,2.40831327363884,0.071493154190748,0.235872337520377,0.53435967554401,0.742531157957487,4.76124832933655,
Zambia,,-1.55183981282376,-5.34419420994226,0.208599947218403,8.85542453140491,13.1348396663058,-8.423416999287,4.64234825846681,-1.86163528609389,-3.55392556690248,1.44223271277428,-3.35572878263338,5.57646426854541,-4.28124151933257,2.8704311331668,-5.50649867200428,2.7454858732398,-7.65409799456833,-2.68076226616451,-6.14088069086995,-0.282708282282869,2.74593103963605,-5.93461295495153,-5.09126596421208,-3.47222006421981,-1.52677379354425,-2.34311363761258,-0.401150272068534,3.17383542651616,-3.81515555986344,-3.17291434447591,-2.61229343853053,-4.16048827670534,4.20277849820619,-10.8763049765916,-5.29293669643282,4.11529056931626,0.488913962126958,-4.53408895738718,-0.479532430926781,0.974984645790315,2.40782537506607,0.946355257334133,2.74794156950541,2.98753234108861,2.86055011643536,3.6239154773464,3.50435881020654,2.91376184839859,3.52518751374382,5.91819612550779,
Zimbabwe,,2.90879616605768,-1.8473980024034,2.79238082838718,-4.31251389193935,1.52837553259657,-1.72548838850281,4.91556217647901,-1.2829443987811,8.80728958963104,18.5633608246117,5.29718844438902,4.67700671092821,-0.864589969053853,3.06041377563233,-5.15058850147163,-2.74944923432662,-9.79204490499595,-5.80524755288593,-0.143171216233426,10.3793730315213,8.33463227237654,-1.31740056891567,-2.37636186473993,-5.6925353471635,2.93257165377598,-1.6107568123343,-2.39897937228,3.9622754410219,1.92099598041722,3.92260169000194,2.79228168284338,-11.1441245789913,-1.09512383335365,7.08932707853664,-1.68336215511066,8.44331169020998,1.02203276455739,1.41495949115595,-1.9650821558087,-3.8669938670299,0.910936245885964,-9.13086847000331,-17.0290653172379,-5.69479428909405,-5.50713223341317,-3.14535939427755,-3.27963568102434,-17.4725531992838,5.79365481123224,8.16840115993517,
